category_id,views_fd,likes_fd,dislikes_fd,comment_count_fd,weekday_weekend,days_spent_trending
22,74090,2184,47,204,0,4
24,104785,1181,108,265,0,4
22,105229,586,85,107,0,4
23,687399,33138,12832,7908,1,4
23,935866,39467,1567,4136,0,4
22,76491,3849,95,217,0,4
2,93829,2229,36,469,0,4
23,1013330,29712,1320,3500,0,4
24,378984,7464,299,359,0,4
20,50014,3759,28,278,0,4
24,328533,6967,307,810,0,4
23,1524420,17892,1320,1472,0,4
15,527826,17942,404,3015,0,4
20,775264,19333,876,217,1,4
24,438441,8846,245,594,0,4
24,1846718,14954,1303,2397,0,4
10,13128,536,3,46,0,4
17,386520,4975,180,1659,0,4
28,31984,2520,14,210,0,4
10,303956,18603,585,1732,0,4
27,589103,12875,1281,2465,1,4
24,496086,14109,418,139,1,4
22,118344,363,83,69,1,4
1,409714,2327,1134,443,0,4
10,2642930,115795,3055,6410,0,4
26,792212,20690,440,1222,0,4
20,2341772,140374,2951,33760,1,4
24,175035,27051,233,2058,1,4
24,44754,3246,28,386,0,4
23,526221,19816,1218,1409,0,4
23,3358068,120876,8279,5449,0,4
22,101590,1858,23,166,0,4
24,132893,766,867,461,0,4
24,71546,495,314,407,1,4
1,228745,1848,41,144,0,4
26,2833561,146180,3150,12614,0,4
17,92135,5187,93,254,0,4
15,110448,2502,136,388,0,4
10,142819,4258,254,1728,0,4
10,3696,81,12,80,0,4
17,1929211,39955,2485,1364,0,4
1,217998,6761,569,1054,1,4
24,683973,3184,302,798,0,4
10,45200,930,67,116,0,4
25,462710,2771,252,1591,0,4
1,51415,670,250,149,0,4
22,510329,10907,389,1559,0,4
1,23276,796,68,121,0,4
27,296876,12356,118,567,0,4
24,2370802,64986,961,2664,0,4
26,177832,9803,416,1509,0,4
19,81078,2152,94,520,0,4
27,117611,3834,137,601,0,4
27,403292,8650,397,1728,0,4
27,112506,6522,73,1066,0,4
28,210266,3759,107,270,0,4
1,548254,8629,171,579,0,4
1,22294,2001,15,90,0,4
27,7188,29,2,2,0,4
26,109455,4448,58,346,1,4
22,582652,27911,1431,1887,0,4
17,32746,2383,23,145,1,4
23,25084,395,10,35,0,4
26,33074,2327,29,495,0,4
22,11028,255,35,14,0,4
26,826996,21338,408,1116,0,4
26,64813,3479,29,91,0,4
26,146218,6859,369,1411,0,4
26,32157,2271,20,82,1,4
28,433780,10962,519,858,0,4
15,563807,5912,480,1591,1,4
22,2992547,138712,1323,7291,0,4
24,584237,52373,312,2753,0,4
1,74818,3600,152,591,1,4
22,155242,6575,152,547,0,4
26,1193623,35386,822,2014,1,4
22,1288977,3808,120,510,0,4
26,3012365,128816,1365,7434,1,4
1,423113,1484,374,262,0,4
15,388669,4547,108,346,0,4
28,21798,1268,6,156,0,4
10,87226,4713,135,411,0,4
24,34221,1445,593,872,0,4
24,2101,6,0,0,1,4
17,126416,2761,38,440,0,4
22,64817,2865,32,326,1,4
28,10008678,23091,7964,1754,0,4
24,987,1,1,0,0,4
25,11440,137,5,13,0,4
26,1456472,33505,1660,2160,1,4
25,93322,398,43,497,0,4
22,505974,11114,1701,1432,1,4
22,1022505,25483,3484,2451,1,4
10,228958,10376,66,1113,0,4
10,497116,68435,1274,8360,0,4
24,79430,354,10,0,0,4
24,144680,2530,43,62,0,4
24,27705,91,16,55,0,4
17,5876,13,0,14,0,4
10,3212650,89412,9733,10537,0,4
10,1282413,37669,1732,1691,0,4
17,162597,5734,106,512,1,4
24,1261976,16876,332,766,0,4
10,9548677,190083,15015,11473,0,4
17,68979,300,43,246,1,4
23,87041,2421,76,138,0,4
24,441424,10386,429,519,0,4
23,211596,3802,78,232,0,4
17,2493,8,12,5,1,4
24,1128702,36287,1768,3424,0,4
26,7224515,55681,10247,7120,0,4
23,414731,13405,280,1095,1,4
1,88257,590,26,52,0,4
10,1032297,112580,2651,12285,1,4
24,283692,10749,198,1809,0,4
24,2693367,32785,3051,7478,0,4
22,28731,1580,27,141,0,4
17,2027569,50251,15238,14413,0,4
23,195386,2544,186,384,1,4
25,45180,111,362,132,1,4
10,28429,1872,20,134,0,4
24,1959044,12857,2107,7882,1,4
24,64143,1782,111,122,0,4
22,38454,3587,30,374,0,4
10,130198,2335,82,182,0,4
24,60672,414,47,136,0,4
10,28169,1623,19,113,0,4
24,1349067,19305,1331,1288,0,4
23,95668,217,5,14,0,4
15,398478,23217,136,1605,0,4
24,201811,2977,126,273,0,4
1,49942,46,6,26,1,4
28,2992,28,0,1,0,4
24,111964,571,47,49,0,4
24,7924,120,11,21,0,4
17,43673,822,27,210,0,4
10,14311,261,6,43,0,4
17,92102,4294,358,966,0,4
24,225213,6709,158,294,0,4
25,6473,205,6,15,1,4
24,185707,7018,57,347,0,4
17,958948,9918,1727,0,0,4
24,543838,13833,521,1619,1,4
28,50609,1587,42,154,0,4
22,36562,2833,29,371,0,4
1,26495,61,34,39,0,4
10,5553138,254457,3110,10841,0,4
24,18496,140,7,18,0,4
24,195396,2178,90,217,0,4
24,1852675,41341,637,2832,0,4
24,1538576,81240,678,7586,0,4
26,23737,673,20,61,0,4
24,151574,6432,89,1277,0,4
10,183331,11540,60,1112,0,4
24,1872467,121194,740,13491,0,4
20,127452,3222,133,632,0,4
10,328330,15186,15448,7484,1,4
22,98966,2486,184,532,0,4
23,1002503,10687,455,733,0,4
26,89337,3371,142,323,0,4
24,11054,111,5,18,0,4
24,184153,15234,269,1761,0,4
24,133106,1339,107,767,0,4
24,888126,12147,2756,1536,0,4
17,103738,2238,44,63,0,4
22,48365,3207,59,781,1,4
24,100472,5140,40,560,0,4
24,48982,628,12,46,1,4
25,23976,887,101,307,0,4
24,334497,12594,622,588,0,4
27,37379,945,102,256,0,4
23,369656,25612,869,1380,1,4
24,376259,12220,133,345,0,4
25,197457,5375,154,1132,0,4
24,293758,20134,193,918,0,4
1,3888,78,5,36,0,4
25,37116,518,164,775,0,4
22,172877,11271,75,407,0,4
24,1491606,123687,476,22490,1,4
22,24530,725,36,123,0,4
24,391618,3622,490,673,0,4
26,3192347,147729,731,4112,0,4
24,319019,19477,475,1492,0,4
22,86891,8451,85,946,1,4
24,97538,1154,125,136,0,4
25,534807,16619,498,2725,0,4
26,117035,7066,72,360,0,4
24,517427,8533,959,2950,0,4
1,43693,2110,81,449,0,4
25,241387,1488,251,1087,1,4
24,20566,1746,47,182,0,4
17,1649673,14639,755,4185,1,4
1,50867,715,238,246,1,4
24,242979,6046,97,462,0,4
29,4178,16,1,3,0,4
25,12161,166,20,108,0,4
25,82852,545,178,452,0,4
26,53706,3362,43,476,0,4
2,1865148,4223,9681,2595,0,4
25,27347,208,52,205,1,4
17,161364,1017,103,412,1,4
2,2860,4,3,3,0,4
22,196881,14120,84,1701,0,4
24,718046,4760,1088,1212,0,4
24,25211,2372,34,184,0,4
24,9387,10,1,6,0,4
23,108294,326,6,17,0,4
25,63856,209,45,331,0,4
17,143080,2317,129,804,0,4
25,21819,164,21,0,1,4
24,155285,4719,64,207,0,4
22,424959,14753,154,557,0,4
24,4077280,17726,8189,3032,0,4
25,10283,49,23,25,0,4
28,247520,330,36,258,0,4
22,3551,1,0,0,0,4
1,679554,42681,1771,4692,1,4
20,5128311,340240,2414,35107,1,4
15,3393,12,0,2,0,4
25,107016,322,272,232,0,4
19,182778,6153,94,451,0,4
27,592462,11215,622,4004,1,4
17,11148,55,3,8,0,4
26,110559,4816,95,1222,0,4
25,31055,326,169,338,0,4
26,452124,27044,531,2735,0,4
23,116383,15750,164,916,0,4
10,490534,16798,327,484,0,4
10,6593,164,19,23,0,4
22,331642,21739,190,1628,0,4
22,8502,42,0,4,0,4
24,2251644,17242,530,2175,0,4
22,164800,3500,80,161,0,4
24,36787,895,39,69,0,4
1,12483,90,31,0,0,4
17,48002,1422,63,19,1,4
23,399491,6240,326,287,1,4
1,246134,5847,337,544,1,4
24,23819,128,8,17,0,4
23,42737,236,23,18,1,4
17,5635250,73399,13195,17122,0,4
26,69028,5653,35,447,0,4
23,12858,37,1,5,0,4
29,225051,3075,702,1280,0,4
24,238643,2429,5381,2323,0,4
24,92342,4797,74,373,0,4
24,1240745,24222,351,818,0,4
26,106523,218,148,356,0,4
28,1667730,77432,1513,11074,1,4
28,46598,722,22,154,0,4
28,2413,110,0,7,0,4
26,36588,653,6,39,0,4
24,3560,0,0,0,0,4
26,576729,25820,771,4946,0,4
17,27186,1573,42,258,0,4
26,409477,28355,251,3815,0,4
10,106144,6488,81,290,1,4
24,22732,1390,73,137,0,4
20,3791,13,0,4,0,4
25,142054,723,495,805,0,4
25,2861,37,3,70,0,4
25,3847,21,6,20,0,4
25,104499,2166,1066,1896,1,4
24,318249,4145,110,438,0,4
24,528978,15058,305,460,0,4
23,302111,6570,202,586,0,4
24,305454,2387,683,703,0,4
10,41174,600,109,130,0,4
10,610459,30692,448,1475,0,4
24,3247783,8072,284,968,0,4
26,19217,1244,20,110,0,4
22,2612,4,2,0,0,4
23,189267,5700,108,338,0,4
24,427156,4407,196,519,0,4
15,3875,22,3,3,0,4
24,5563479,130763,13507,28522,0,4
23,1127253,75118,2816,6832,0,4
26,262985,14979,177,2180,1,4
25,7524,67,19,56,1,4
15,95988,1030,77,0,0,4
26,78499,4701,65,255,1,4
28,2178,15,2,4,0,4
24,59833,571,65,185,0,4
23,279273,3635,322,366,0,4
24,7135,160,1,11,0,4
1,9812,265,2,65,0,4
17,3626374,37831,5349,7014,0,4
10,739814,82003,2536,7696,0,4
24,29497,177,16,90,0,4
24,69862,550,17,42,0,4
10,125684,1594,59,136,0,4
24,85116,2665,39,288,0,4
15,132511,4350,55,176,1,4
28,4636,26,1,0,0,4
28,378593,961,33,81,0,4
24,1560395,52033,702,3310,0,4
24,2237404,72593,1830,3483,0,4
17,5506,12,0,3,1,4
23,363370,17882,416,1506,0,4
29,1456,0,0,0,0,4
24,2706676,107981,1271,11252,1,4
27,261506,8522,228,508,0,4
24,284919,15289,53,442,1,4
1,5997,16,0,4,0,4
10,300775,18859,105,1628,0,4
1,131016,8342,248,314,0,4
1,61837,3202,159,393,1,4
24,1427300,140863,2007,19446,0,4
19,49091,575,8,44,0,4
2,298744,5906,444,1502,0,4
28,116907,6868,78,1368,0,4
24,633236,15480,242,1629,0,4
23,925323,88228,976,8702,1,4
25,985179,4870,110707,19843,0,4
24,373435,6783,3369,2586,0,4
23,308075,12410,284,2091,0,4
28,1342162,63056,858,5502,0,4
24,1495447,45547,1174,7590,0,4
26,418435,19187,358,3476,1,4
23,1052132,21179,182,1188,0,4
2,57915,565,66,178,1,4
24,194640,4462,145,427,0,4
24,88236,1500,93,159,0,4
15,13670,70,1,6,0,4
28,199488,440,57,55,0,4
15,215684,10511,146,946,0,4
27,127329,4877,689,688,0,4
22,1757966,219393,921,37980,1,4
17,1974266,40993,1303,4365,0,4
22,24203,241,26,99,0,4
24,338420,3719,92,311,0,4
24,1378255,24355,818,1830,0,4
22,830204,24278,221,1336,0,4
22,187435,28202,126,1544,0,4
2,62253,163,30,79,1,4
28,493457,17321,507,2583,0,4
22,478187,16695,161,1195,0,4
28,239189,11473,103,1103,0,4
1,386995,7786,77,438,0,4
23,6335,715,6,57,0,4
24,319680,7716,86,624,0,4
25,141605,1832,684,1031,0,4
24,137873,3521,77,269,0,4
19,56417,1740,29,152,0,4
24,2323494,26698,650,2413,0,4
22,1063650,78480,238,3846,0,4
24,423265,10527,196,950,0,4
24,195550,7619,99,728,0,4
17,703371,10350,260,567,0,4
17,427550,4864,171,245,0,4
26,36900,1595,58,183,0,4
27,124380,6042,119,713,1,4
28,319901,8491,134,1163,0,4
28,111825,6228,180,614,1,4
24,324273,3928,938,1116,0,4
24,54115,377,44,75,0,4
15,71637,6306,16,626,0,4
24,1069358,36530,462,1257,0,4
26,810946,30549,509,2679,0,4
25,105058,493,54,347,1,4
27,101839,5535,285,1149,0,4
28,834139,25029,730,3423,0,4
23,34138,4303,29,1399,0,4
28,137399,6524,65,335,0,4
22,884,11,5,2,0,4
17,7114,136,5,16,0,4
25,3634,19,2,0,1,4
25,101322,568,437,409,0,4
25,28664,151,293,513,0,4
22,167655,25862,145,2431,1,4
24,173971,5855,277,366,1,4
24,224124,7770,275,1260,0,4
26,1207080,28615,598,1537,1,4
26,29469,418,18,50,1,4
2,179610,1120,77,2,0,4
17,15776,191,14,69,1,4
26,42154,962,78,75,0,4
26,541209,28697,486,1726,0,4
26,73285,1472,144,311,1,4
27,255534,10544,149,758,0,4
22,264408,5185,49,293,0,4
25,506763,1547,266,1088,1,4
27,161333,9297,138,1158,0,4
25,574998,2139,328,0,0,4
22,603894,5037,184,364,0,4
23,1273356,107086,847,10407,0,4
24,814867,30864,2480,5536,0,4
22,303335,3546,92,352,1,4
27,233130,9812,333,2919,0,4
26,31639,586,42,64,0,4
22,81759,5896,166,864,0,4
25,631060,15318,8515,5372,0,4
17,43367,865,96,99,1,4
27,187092,7772,88,591,0,4
27,657381,15835,1702,2367,0,4
24,113048,5115,66,458,0,4
22,329266,9195,1029,1110,1,4
15,75906,2883,83,312,1,4
24,746535,24437,607,4062,0,4
28,410484,8320,585,1307,1,4
24,1786869,857,72,165,0,4
26,506816,18370,268,704,1,4
24,2763694,42677,7272,6732,0,4
20,1367596,68797,3407,22676,0,4
22,129360,5214,108,516,0,4
24,2707816,75662,9614,12613,0,4
28,459102,11972,302,1204,0,4
24,3653,47,3,24,0,3
24,83779,2430,64,847,0,3
25,46940,1039,25,272,0,3
22,89829,2388,15,201,0,3
24,1975,4,0,0,0,3
24,812516,26917,1979,4998,0,3
26,1671069,171192,1010,92312,0,3
24,1113240,14251,233,734,0,3
28,408713,15040,2038,2617,0,3
26,41712,1223,16,265,1,3
24,22659,585,8,32,0,3
24,5416778,370515,5326,26423,0,3
10,998908,58552,1080,6969,0,3
10,1357577,172690,1923,9445,0,3
25,549,9,0,4,0,3
23,19968,2436,25,198,0,3
2,10186,39,0,0,0,3
23,288889,28608,344,1261,0,3
27,67429,438,23,19,1,3
27,80686,543,34,137,1,3
29,23866,314,5,37,0,3
2,47430,480,63,247,1,3
24,1074999,42518,1909,3713,0,3
25,1670186,5106,4120,18110,0,3
28,43836,2242,27,350,1,3
26,396222,19594,235,912,1,3
26,51934,2914,58,625,0,3
26,64984,3916,81,467,0,3
1,25082,637,9,53,0,3
15,50131,2839,27,250,0,3
28,606957,21736,840,3598,0,3
24,1820339,53822,1571,7351,0,3
24,176871,634,26,72,1,3
26,484185,23296,1184,1847,1,3
25,3645,42,4,17,1,3
28,26527,1624,44,12,0,3
24,1126968,51231,749,5311,1,3
10,746092,34839,537,2541,1,3
23,26849,596,62,64,1,3
24,200060,4548,52,258,1,3
10,246607,14478,202,1242,0,3
25,83497,410,28,76,0,3
22,852597,17605,520,896,0,3
25,340746,2637,61,359,0,3
24,201673,2549,169,287,0,3
17,116718,2625,36,429,0,3
25,54032,522,128,819,0,3
15,45455,2282,35,17,1,3
22,31029,2835,16,181,0,3
1,17592,185,22,60,0,3
24,613756,28936,684,504,1,3
10,674094,44429,4063,3469,0,3
17,658,1,0,0,0,3
22,43006,1868,33,103,0,3
28,459901,15590,661,1259,0,3
24,4596,2,0,0,0,3
23,117844,8858,87,413,0,3
23,1123139,22986,513,1254,0,3
24,31829,189,5,24,0,3
26,72234,4091,56,471,0,3
25,810,9,5,0,0,3
15,31273,1189,78,113,0,3
26,1458959,56702,737,3417,1,3
10,277144,25175,327,1313,0,3
10,477465,30364,467,1483,0,3
27,11355,622,7,76,0,3
17,740464,6683,339,1093,0,3
26,501513,11702,858,1407,0,3
26,703471,36758,542,2634,0,3
26,1237587,137537,581,74431,0,3
17,79675,1553,30,207,0,3
17,48587,756,21,23,1,3
17,1188326,25951,1115,2263,1,3
23,4887,64,3,6,1,3
24,439207,13837,121,1052,0,3
24,858674,18889,4203,3512,1,3
24,372636,4420,601,423,0,3
24,53006,1806,121,526,0,3
17,36922,610,11,160,0,3
19,72789,5211,28,315,0,3
10,3148043,460016,1201,26352,0,3
24,2294643,150542,1476,8225,0,3
25,10991,135,9,55,0,3
17,294080,12355,80,487,0,3
10,836544,40195,373,976,0,3
10,5626588,408618,6121,28196,1,3
24,2561527,44718,946,1826,0,3
25,169527,378,36,56,0,3
23,1242209,71683,1239,33639,0,3
26,364580,15974,478,1903,0,3
17,41029,296,32,33,0,3
24,7804127,225931,4500,8369,0,3
23,1566807,32752,393,1412,0,3
28,3953902,75162,5146,5195,1,3
28,39115,1423,21,144,0,3
26,469681,28568,372,2296,1,3
28,377012,12209,204,800,0,3
10,23755,206,1,26,0,3
24,229323,11241,515,2765,1,3
23,105477,1937,759,528,1,3
23,572170,7370,329,407,0,3
23,670902,52024,466,7176,0,3
22,3333451,120086,1265,9539,0,3
24,13350,109,17,28,0,3
25,6326,81,6,18,0,3
22,15355,103,56,259,0,3
10,3598220,0,0,0,0,3
26,1287891,46080,157,1068,0,3
26,76446,3318,114,150,1,3
28,159240,5215,171,778,0,3
22,1856593,49630,980,3370,0,3
22,1737821,43125,1079,2160,0,3
17,3990953,889008,2817,71486,1,3
24,1314250,2136,144,557,1,3
27,43554,1483,36,102,0,3
20,978409,53578,502,11281,1,3
28,159679,3102,67,166,1,3
24,291597,8209,344,952,1,3
23,195867,2595,159,480,1,3
24,2516,24,3,5,0,3
28,72514,2847,35,270,0,3
27,2302,2,0,0,0,3
17,742624,19129,255,1704,0,3
24,135104,2827,67,193,0,3
28,3931,17,0,2,0,3
23,749135,22776,800,1525,0,3
24,133433,4974,40,146,0,3
24,268199,19817,140,2729,0,3
26,190771,7048,95,350,0,3
26,3591,92,4,14,0,3
24,434459,7192,79,218,0,3
26,1515,16,0,4,0,3
28,5965,186,8,52,0,3
26,1735564,66808,5644,6631,1,3
26,799107,44241,514,2369,1,3
22,2234,18,2,4,0,3
27,140839,5808,377,618,1,3
26,35753,548,75,90,0,3
24,178624,4019,505,2486,0,3
2,23889,54,3,25,0,3
28,12787,337,13,105,0,3
15,727128,9909,856,1308,0,3
27,1279475,20861,1179,3192,1,3
25,59466,39,14,29,0,3
28,894671,21233,958,2375,0,3
1,385563,3420,98,144,0,3
25,25423,104,14,112,0,3
27,160078,5493,109,392,0,3
17,837909,18214,361,3114,0,3
27,16617,1319,5,144,0,3
10,33523622,1634124,21082,85067,0,3
24,409414,14151,171,351,0,3
28,76347,2037,91,175,0,3
15,284666,16396,81,939,0,3
24,4130426,76957,2214,0,0,3
24,809105,25383,207,0,0,3
23,738925,8895,118,272,0,3
24,100723,1225,819,512,0,3
10,874106,94695,2342,6644,0,3
26,58535,1822,56,146,0,3
1,1772463,6014,808,1102,0,3
25,2739,18,5,10,0,3
23,10640,168,7,156,0,3
28,1425,5,0,0,0,3
10,2417642,352929,1862,29961,1,3
10,3598185,657258,7387,75029,0,3
26,300617,8133,2693,2911,0,3
25,2479,41,9,21,0,3
25,63007,840,157,771,1,3
15,356587,15746,347,2015,0,3
20,1729107,45820,1253,7779,1,3
10,1949359,25261,2579,2701,0,3
24,836830,82320,1279,7998,0,3
22,904142,34112,554,1295,0,3
25,32172,169,69,26,0,3
10,12866,1081,11,146,0,3
24,244539,9858,655,651,0,3
2,32749,220,16,19,0,3
24,1172,12,0,0,0,3
17,316915,2690,136,1478,0,3
25,3748,6,0,0,0,3
26,3307,67,1,5,0,3
19,365603,8950,129,667,0,3
24,1998199,17448,3922,3149,1,3
24,132820,1098,36,117,0,3
24,1480203,2943,95,216,0,3
1,1751064,16430,945,1231,0,3
1,943,1,0,0,0,3
28,8219,42,1,3,1,3
23,690347,8842,1029,1351,0,3
25,1087,38,12,17,0,3
28,72485,4714,41,547,1,3
23,1162893,30036,1129,2227,0,3
28,218153,5155,308,655,0,3
15,253427,4682,87,216,0,3
17,40362,2504,34,127,0,3
25,284558,2723,11551,3778,0,3
23,1014394,52056,2288,2926,0,3
24,27402,333,4,13,0,3
24,283835,5876,128,448,0,3
19,84474,234,21,19,1,3
24,297290,3796,150,234,0,3
25,91752,293,874,1205,0,3
20,1969012,55567,1801,14202,1,3
25,68457,714,64,159,0,3
24,110470,7366,69,1247,0,3
25,306732,1730,632,869,0,3
28,31145,188,1,4,1,3
17,17987,26,0,1,0,3
25,1495,6,1,3,0,3
17,6684,18,57,53,0,3
26,31765,1298,113,73,0,3
24,1693011,84669,810,14183,0,3
26,589610,13093,667,796,1,3
1,1674924,50503,924,4444,0,3
24,38392,1059,39,297,0,3
1,5590430,192037,2819,13030,0,3
27,219754,8723,143,463,0,3
25,43774,959,44,218,0,3
22,90277,6020,480,509,0,3
26,12052,658,7,48,0,3
25,8059,307,18,27,1,3
28,764097,8659,348,1447,1,3
1,30927,620,31,42,0,3
28,7126,113,6,8,0,3
26,2063667,98804,11682,11443,0,3
26,154252,4713,107,324,0,3
26,62369,2831,48,141,0,3
26,4321,10,3,2,0,3
23,148226,355,47,178,0,3
22,128523,4170,148,307,1,3
26,89852,5269,164,547,0,3
15,121941,2567,130,582,1,3
23,154042,2954,68,297,1,3
24,434176,9202,542,1192,0,3
23,156007,11110,322,649,0,3
22,430483,19736,554,1760,0,3
22,1316854,26797,779,1003,0,3
26,26736,977,29,118,0,3
26,50538,1584,39,152,0,3
22,223648,12745,281,1273,1,3
22,2933014,203010,2977,15858,0,3
17,857336,0,0,15,0,3
22,688120,19352,1068,1338,0,3
22,1276326,70960,811,4293,0,3
26,103927,3571,278,399,1,3
25,3778,67,10,2,0,3
24,2075,11,0,0,1,3
15,119099,1785,44,178,0,3
23,971920,56030,807,6582,1,3
24,5217,37,0,3,0,3
15,132102,4342,149,454,0,3
10,50166,8333,37,724,0,3
27,258035,14892,142,3539,0,3
10,2910,1,3,1,0,3
24,1013075,24292,6441,7063,0,3
28,45458,740,144,91,0,3
25,449454,14771,696,2554,0,3
24,78535,430,57,75,0,3
25,6963,153,16,138,1,3
22,1208352,54343,4590,8302,1,3
23,51932,82,4,11,0,3
17,264122,2192,103,993,0,3
28,124426,5476,132,667,0,3
24,32941,255,5,3,0,3
24,1813229,31802,1056,986,0,3
25,14118,120,6,21,0,3
24,256381,9683,246,352,1,3
24,45576,2528,42,156,0,3
24,1556517,31437,717,1827,0,3
10,483212,26752,435,1358,0,3
24,91415,3022,56,149,0,3
23,136944,14749,475,2133,0,3
22,311157,1982,1478,1355,0,3
23,2190835,19535,5243,7728,0,3
24,8696,177,9,36,1,3
17,2394,19,0,2,0,3
10,25383,314,4,21,0,3
17,920,3,1,1,0,3
24,3917,113,1,6,0,3
17,294214,5021,134,1843,0,3
24,579648,11339,378,773,0,3
24,214305,4064,56,430,0,3
28,3221,15,0,0,0,3
10,121274,3556,1157,876,0,3
22,60072,4671,7,230,0,3
24,43715,1550,109,911,1,3
24,62122,1943,196,2147,1,3
24,2106397,24694,2126,3853,0,3
10,15570,65,9,9,0,3
25,53809,882,79,106,0,3
25,9132,21,8,64,1,3
17,51523,795,16,402,0,3
10,165698,8599,361,930,0,3
20,1052924,36438,692,8398,1,3
10,626351,80859,381,11513,1,3
22,893707,57140,891,4078,0,3
17,95046,4052,47,226,0,3
22,47399,1794,41,212,1,3
24,14538,93,16,27,0,3
26,23590,1767,14,93,0,3
24,1083800,19099,1456,0,0,3
17,12352,181,2,17,0,3
17,2439,35,1,4,0,3
17,408986,9034,278,2018,0,3
17,451484,3980,135,833,1,3
17,244270,4398,108,585,0,3
17,335691,1841,1239,713,1,3
25,5305,24,16,35,1,3
28,2280611,84882,2682,11245,0,3
22,37876,2724,31,276,1,3
10,484060,60911,737,6009,1,3
25,37190,51,3,8,0,3
22,187052,9557,86,983,0,3
26,1485647,73344,966,1079,1,3
23,16690,1580,14,138,0,3
10,46746,439,66,55,0,3
15,1468309,39112,595,10295,0,3
24,425487,7105,408,701,1,3
20,70581,141,4,24,0,3
24,1039035,44153,865,4163,1,3
23,735146,21346,699,2466,1,3
23,3576883,59206,1742,8872,1,3
10,3390,9,0,1,0,3
24,11299,124,18,1,0,3
26,80851,9806,55,614,0,3
28,994662,21094,714,2752,0,3
22,2604,27,0,0,0,3
27,325676,17895,188,1660,0,3
10,272084,18934,153,1667,0,3
24,4970,13,1,1,0,3
24,102521,512,26,60,0,3
24,6051,465,43,60,0,3
25,12621,65,10,18,0,3
15,329931,15413,121,1650,0,3
24,509062,8667,1047,672,0,3
22,177707,6271,88,275,1,3
10,2198456,131351,4162,10966,0,3
24,248455,7174,200,1291,1,3
25,74790,635,55,348,0,3
24,4143,22,0,4,0,3
26,20489,1269,25,215,0,3
10,15353,1239,15,83,0,3
24,11325,83,4,0,0,3
17,261765,2254,503,2704,0,3
25,259803,3270,111,461,0,3
24,3033246,30583,2919,3055,1,3
25,515508,2297,2471,1619,0,3
10,190152,926,40,20,0,3
24,563068,18494,645,2071,0,3
28,194210,8883,92,1719,0,3
25,697708,4554,3905,1565,0,3
24,868210,13298,614,2208,0,3
26,456286,26975,1578,4226,0,3
24,1248343,15750,1919,1261,1,3
24,4681,2,3,1,0,3
25,15753,66,3,68,0,3
25,194877,2714,2368,3490,1,3
17,122161,2149,23,62,0,3
17,113926,1026,37,333,0,3
10,195685,14338,171,1004,0,3
26,838551,50337,823,8814,1,3
10,419341,53572,168,3027,0,3
10,1578308,44927,3340,13058,0,3
24,34957,651,70,175,0,3
20,154038,9176,213,2053,1,3
10,8690,581,5,26,0,3
25,110888,911,335,407,1,3
17,489921,3242,107,807,0,3
29,1967,19,0,3,0,3
15,74135,3588,41,201,0,3
26,1107,19,2,4,0,3
25,86668,260,156,359,1,3
10,177486,16945,178,1090,0,3
10,585180,25890,1220,1166,0,3
22,647562,24648,836,1263,0,3
24,604506,10175,883,895,0,3
28,10909,62,11,7,0,3
25,13932,92,56,56,0,3
17,5063,50,1,5,0,3
10,19744,544,24,86,0,3
22,283016,5300,459,430,0,3
25,8128,84,11,8,0,3
10,18525,1124,4,59,0,3
1,102802,818,77,189,0,3
17,740457,9213,2027,9704,0,3
15,57967,2070,35,168,0,3
25,100909,690,377,1114,1,3
23,1683922,109892,1787,26378,0,3
25,11107,85,26,201,1,3
1,82783,2998,70,253,0,3
25,1769,41,5,18,0,3
24,1047886,20855,374,1082,0,3
25,38528,283,218,0,0,3
28,44504,1420,76,349,1,3
25,2621,33,8,17,0,3
22,1142585,9100,218841,28013,0,3
22,4759,40,2,13,0,3
22,65409,33,9,0,0,3
24,52809,1988,111,653,0,3
28,61230,3385,44,308,0,3
24,1822519,105066,857,12439,1,3
24,75822,2978,147,243,0,3
24,3437722,91331,3451,16434,1,3
1,63178,728,111,113,1,3
17,928751,8872,505,2803,0,3
24,159888,2177,39,139,0,3
2,523481,100,13,9,0,3
24,11807,5,0,0,0,3
1,10731,29,2,1,0,3
24,306414,1677,124,1368,0,3
24,1948561,74624,2224,7430,0,3
17,472999,3505,163,1511,0,3
24,68612,2498,349,422,0,3
24,161532,1272,45,54,0,3
26,114523,5489,72,337,0,3
10,398224,17712,193,439,0,3
17,135307,4957,61,507,0,3
17,2025,4,0,0,0,3
23,516045,17182,208,691,0,3
23,5580,21,2,0,1,3
10,893462,22326,833,943,0,3
23,328220,10308,159,372,0,3
28,143573,239,162,402,0,3
23,266297,3477,129,327,0,3
10,26482,78,1,7,0,3
24,8633,99,1,7,0,3
24,704786,19880,248,669,0,3
24,2078,7,0,0,0,3
28,47464,2718,28,665,0,3
23,27692,215,26,82,0,3
25,28985,197,63,329,0,3
24,128614,2670,171,391,0,3
24,206975,4233,59,293,0,3
10,1859909,351531,2361,26907,0,3
24,277961,4310,277,766,0,3
24,24492,621,40,137,0,3
27,134541,10777,387,1297,0,3
1,500658,8108,550,1315,0,3
2,12212,4,1,3,0,3
28,386468,948,42,100,0,3
24,9687513,179419,19911,33714,0,3
26,182857,12743,230,1309,0,3
27,587807,11746,946,2321,1,3
24,165957,1969,46,88,0,3
